Contract A,Contract B,Similarity,Size A,Size B
ERC1967Proxy_0xee7a.sol,OptimizedTransparentUpgradeableProxy_0x902f.sol,71.09,26631,17846
InitializableAdminUpgradeabilityProxy_0x7fc6.sol,JasmyCoin_0x7420.sol,71.08,47187,18886
ERC1967Proxy_0x5c7b.sol,ERC1967Proxy_0x2222.sol,71.04,38428,23429
ERC1967Proxy_0x6e2a.sol,ERC1967Proxy_0x2222.sol,71.04,38428,23429
AethirToken_0xbe0e.sol,Permit2Proxy_0x89c6.sol,71.01,96318,151070
MUSD_0xdd46.sol,Succinct_0x6bef.sol,70.97,87500,145962
SimpleToken_0x4d22.sol,CTAToken_0x9068.sol,70.89,16736,23553
EntryPoint_0x4337.sol,BTR_0x6c76.sol,70.89,189083,187609
InitializableAdminUpgradeabilityProxy_0x7fc6.sol,TokenMintERC20Token_0x95ad.sol,70.84,47187,16291
PepeToken_0x6982.sol,TetherUSD_0x3f69.sol,70.83,20169,25680
WLD_0x163f.sol,Token_0x21f5.sol,70.83,29701,14606
ENA_0x57e1.sol,BioToken_0xcb15.sol,70.83,76453,72228
ENA_0x57e1.sol,BTR_0x6c76.sol,70.82,76453,187609
NexiraToken_0xe387.sol,AethirToken_0xbe0e.sol,70.81,164963,96318
ERC1155TL_0x9278.sol,MUSD_0xdd46.sol,70.79,152929,87500
ERC1967Proxy_0x58d9.sol,ERC1967Proxy_0x5c7b.sol,70.75,23725,38428
ERC1967Proxy_0x58d9.sol,ERC1967Proxy_0x6e2a.sol,70.75,23725,38428
ERC1967Proxy_0x6e2a.sol,ERC1967Proxy_0xf4e1.sol,70.75,38428,23725
ERC1967Proxy_0x6e2a.sol,ERC1967Proxy_0x7714.sol,70.75,38428,23309
ERC1967Proxy_0x5c7b.sol,ERC1967Proxy_0xf4e1.sol,70.75,38428,23725
ERC1967Proxy_0x5c7b.sol,ERC1967Proxy_0x7714.sol,70.75,38428,23309
ZtakingPool_0xf047.sol,PolygonEcosystemToken_0x455e.sol,70.67,100918,103575
JasmyCoin_0x7420.sol,NipponIdolToken_0x8ca3.sol,70.65,18886,21388
MUSD_0xdd46.sol,TetherUSD_0x3f69.sol,70.64,87500,25680
TransparentUpgradeableProxy_0x43de.sol,ERC1967Proxy_0x2222.sol,70.58,35765,23429
TransparentUpgradeableProxy_0x6874.sol,ERC1967Proxy_0x2222.sol,70.58,35765,23429
ZamaERC20_0xa12c.sol,EntryPoint_0x4337.sol,70.51,203390,189083
TetherUSD_0x3f69.sol,SimpleToken_0x4d22.sol,70.37,25680,16736
MUSD_0xdd46.sol,CTAToken_0x9068.sol,70.36,87500,23553
ERC1967Proxy_0x58d9.sol,TransparentUpgradeableProxy_0x43de.sol,70.29,23725,35765
ERC1967Proxy_0x58d9.sol,TransparentUpgradeableProxy_0x6874.sol,70.29,23725,35765
ERC1967Proxy_0xf4e1.sol,TransparentUpgradeableProxy_0x6874.sol,70.29,23725,35765
ERC1967Proxy_0xf4e1.sol,TransparentUpgradeableProxy_0x43de.sol,70.29,23725,35765
TransparentUpgradeableProxy_0x43de.sol,ERC1967Proxy_0x7714.sol,70.29,35765,23309
TransparentUpgradeableProxy_0x6874.sol,ERC1967Proxy_0x7714.sol,70.29,35765,23309
BTR_0x6c76.sol,PolygonEcosystemToken_0x455e.sol,70.26,187609,103575
TetherUSD_0x3f69.sol,AnyoneProtocolToken_0xfeac.sol,70.24,25680,45903
OrderToken_0xabd4.sol,SimpleToken_0x4d22.sol,70.24,23151,16736
OrderToken_0xabd4.sol,MUSD_0xdd46.sol,70.2,23151,87500
MUSD_0xdd46.sol,Open_0xa227.sol,70.16,87500,24861
TGCToken_0x25b4.sol,AnyoneProtocolToken_0xfeac.sol,70.06,23522,45903
WLD_0x163f.sol,TetherUSD_0x3f69.sol,70.05,29701,25680
FF_0xfa1c.sol,SynFuturesToken_0x6e15.sol,70.02,150922,67820
SynFuturesToken_0x6e15.sol,BioToken_0xcb15.sol,69.96,67820,72228
InfinexERC2771Forwarder_0x884d.sol,NexiraToken_0xe387.sol,69.94,69615,164963
FiatTokenProxy_0x1aba.sol,OptimizedTransparentUpgradeableProxy_0x1732.sol,69.94,21582,28981
TokenMintERC20Token_0x95ad.sol,NipponIdolToken_0x8ca3.sol,69.8,16291,21388
WBTC_0x2260.sol,ZRXToken_0xe41d.sol,69.8,17628,5225
TokenMintERC20Token_0x95ad.sol,Token_0x21f5.sol,69.76,16291,14606
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x1c47.sol,69.75,21582,28908
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x85ec.sol,69.75,21582,28908
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x6c96.sol,69.72,21582,28886
UXLINKToken_0x3991.sol,Succinct_0x6bef.sol,69.65,120137,145962
WrappedReact_0x8171.sol,Turbo_0xa359.sol,69.62,29036,21588
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x1a88.sol,69.61,21582,25143
SynFuturesToken_0x6e15.sol,Succinct_0x6bef.sol,69.57,67820,145962
AltLayerToken_0x8457.sol,Permit2Proxy_0x89c6.sol,69.56,90352,151070
FF_0xfa1c.sol,UXLINKToken_0x3991.sol,69.47,150922,120137
TransparentUpgradeableProxy_0x6874.sol,ERC1967Proxy_0x9ccc.sol,69.46,35765,22647
TransparentUpgradeableProxy_0x43de.sol,ERC1967Proxy_0x9ccc.sol,69.46,35765,22647
BTR_0x6c76.sol,ZtakingPool_0xf047.sol,69.43,187609,100918
TransparentUpgradeableProxy_0x02b8.sol,FiatTokenProxy_0x1aba.sol,69.41,29086,21582
AltLayerToken_0x8457.sol,BioToken_0xcb15.sol,69.38,90352,72228
ZRXToken_0xe41d.sol,TetherToken_0xdac1.sol,69.34,5225,14442
AethirToken_0xbe0e.sol,AnyoneProtocolToken_0xfeac.sol,69.32,96318,45903
BTR_0x6c76.sol,UXLINKToken_0x3991.sol,69.31,187609,120137
TGCToken_0x25b4.sol,TetherUSD_0x3f69.sol,69.31,23522,25680
ERC1967Proxy_0x5c7b.sol,ERC1967Proxy_0x9ccc.sol,69.21,38428,22647
ERC1967Proxy_0x6e2a.sol,ERC1967Proxy_0x9ccc.sol,69.21,38428,22647
WrappedReact_0x8171.sol,FixedToken_0xd441.sol,69.21,29036,17919
Open_0xa227.sol,AnyoneProtocolToken_0xfeac.sol,69.16,24861,45903
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0x5c7b.sol,69.1,21582,38428
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0x6e2a.sol,69.1,21582,38428
CTAToken_0x9068.sol,AnyoneProtocolToken_0xfeac.sol,69.01,23553,45903
ZamaERC20_0xa12c.sol,UXLINKToken_0x3991.sol,68.97,203390,120137
PepeToken_0x6982.sol,CTAToken_0x9068.sol,68.96,20169,23553
OrderToken_0xabd4.sol,AnyoneProtocolToken_0xfeac.sol,68.94,23151,45903
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x43de.sol,68.89,21582,35765
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x6874.sol,68.89,21582,35765
ZamaERC20_0xa12c.sol,InfinexERC2771Forwarder_0x884d.sol,68.85,203390,69615
MerkleDistributor_0x6f6f.sol,MerkleDistributorWithDeadline_0xd513.sol,68.8,57191,36260
MerkleDistributorWithDeadline_0x7b2a.sol,MerkleDistributor_0x6f6f.sol,68.8,36260,57191
WrappedReact_0x8171.sol,NipponIdolToken_0x8ca3.sol,68.76,29036,21388
IMXToken_0xf57e.sol,SimpleToken_0x4d22.sol,68.74,24860,16736
Permit2Proxy_0x89c6.sol,RelayRouterV3_0xb92f.sol,68.69,151070,56689
ERC1155TL_0x9278.sol,BTR_0x6c76.sol,68.68,152929,187609
InfinexERC2771Forwarder_0x884d.sol,FF_0xfa1c.sol,68.66,69615,150922
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0x46ea.sol,68.65,19096,40127
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0xfaf1.sol,68.65,19096,40127
Manyu_0x95af.sol,WUFFFORCE_0x706e.sol,68.65,41221,50613
AdminUpgradableProxy_0x81d4.sol,TransparentUpgradeableProxy_0xf668.sol,68.65,19096,40127
PepeToken_0x6982.sol,Open_0xa227.sol,68.64,20169,24861
LidoExecutionLayerRewardsVault_0x388c.sol,MetaBridge_0x0439.sol,68.54,24542,37763
TGCToken_0x25b4.sol,Open_0xa227.sol,68.54,23522,24861
AethirToken_0xbe0e.sol,BTR_0x6c76.sol,68.53,96318,187609
IMXToken_0xf57e.sol,BioToken_0xcb15.sol,68.49,24860,72228
PepeToken_0x6982.sol,OrderToken_0xabd4.sol,68.46,20169,23151
AdminUpgradableProxy_0x81d4.sol,EthcoinProxy_0xe957.sol,68.44,19096,22502
Permit2Proxy_0x89c6.sol,MUSD_0xdd46.sol,68.39,151070,87500
PowerLedger_0x5958.sol,PermittableToken_0xa882.sol,68.37,7202,33757
InfinexERC2771Forwarder_0x884d.sol,PolygonEcosystemToken_0x455e.sol,68.34,69615,103575
AdminUpgradableProxy_0x81d4.sol,PProxy_0x4c17.sol,68.33,19096,22504
EntryPoint_0x4337.sol,EntryPoint_0x5ff1.sol,68.3,189083,68376
ENA_0x57e1.sol,FF_0xfa1c.sol,68.28,76453,150922
NexiraToken_0xe387.sol,PolygonEcosystemToken_0x455e.sol,68.25,164963,103575
InfinexERC2771Forwarder_0x884d.sol,BTR_0x6c76.sol,68.24,69615,187609
OrbsToken_0xff56.sol,PermittableToken_0xa882.sol,68.14,11971,33757
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0x604d.sol,68.12,21582,23612
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0x5ccb.sol,68.12,21582,23612
ENA_0x57e1.sol,Succinct_0x6bef.sol,68.04,76453,145962
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0xc2f2.sol,67.99,19096,21946
TransparentUpgradeableProxy_0x33b4.sol,AdminUpgradableProxy_0x81d4.sol,67.98,36593,19096
FF_0xfa1c.sol,ZtakingPool_0xf047.sol,67.93,150922,100918
ZamaERC20_0xa12c.sol,PolygonEcosystemToken_0x455e.sol,67.86,203390,103575
AdminUpgradableProxy_0x81d4.sol,TransparentUpgradeableProxy_0xb3fa.sol,67.85,19096,36734
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0xadf7.sol,67.84,21582,44163
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0xbca3.sol,67.84,21582,44163
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x1a9d.sol,67.84,21582,44163
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x238a.sol,67.84,21582,44163
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x3328.sol,67.84,21582,44163
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0x511c.sol,67.82,19096,40825
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0x328f.sol,67.82,19096,40825
AethirToken_0xbe0e.sol,BioToken_0xcb15.sol,67.79,96318,72228
AdminUpgradableProxy_0x81d4.sol,TransparentUpgradeableProxy_0x3302.sol,67.77,19096,36317
WLD_0x163f.sol,CTAToken_0x9068.sol,67.75,29701,23553
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0x8e02.sol,67.71,19096,22205
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0x4fef.sol,67.71,19096,22127
AltLayerToken_0x8457.sol,DSTRXToken_0xb841.sol,67.69,90352,189830
WrappedReact_0x8171.sol,WLD_0x163f.sol,67.67,29036,29701
InfinexERC2771Forwarder_0x884d.sol,Succinct_0x6bef.sol,67.65,69615,145962
IMXToken_0xf57e.sol,NipponIdolToken_0x8ca3.sol,67.62,24860,21388
BeaconProxy_0x74a0.sol,FiatTokenProxy_0x1aba.sol,67.62,23776,21582
BeaconProxy_0x1f5f.sol,FiatTokenProxy_0x1aba.sol,67.62,23776,21582
TGCToken_0x25b4.sol,CTAToken_0x9068.sol,67.54,23522,23553
DuskToken_0x940a.sol,ZigCoin_0xb261.sol,67.45,9892,19009
ENA_0x57e1.sol,ERC1155TL_0x9278.sol,67.4,76453,152929
Manyu_0x95af.sol,ZigCoin_0xb261.sol,67.36,41221,19009
SynFuturesToken_0x6e15.sol,ERC1155TL_0x9278.sol,67.33,67820,152929
Succinct_0x6bef.sol,ZtakingPool_0xf047.sol,67.3,145962,100918
BioToken_0xcb15.sol,VraToken_0xf411.sol,67.25,72228,69366
OrderToken_0xabd4.sol,TGCToken_0x25b4.sol,67.25,23151,23522
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0x3ef3.sol,67.22,21582,24631
FixedToken_0xd441.sol,InitializableAdminUpgradeabilityProxy_0x7fc6.sol,67.17,17919,47187
OrderToken_0xabd4.sol,WLD_0x163f.sol,67.16,23151,29701
WLD_0x163f.sol,Open_0xa227.sol,67.16,29701,24861
InitializableAdminUpgradeabilityProxy_0x7fc6.sol,SimpleToken_0x4d22.sol,67.13,47187,16736
Bridgers_0xb685.sol,PENDLE_0x8085.sol,67.07,20123,52127
MetaBridge_0x0439.sol,AnyoneProtocolToken_0xfeac.sol,67.04,37763,45903
WLD_0x163f.sol,AnyoneProtocolToken_0xfeac.sol,67.0,29701,45903
TokenMintERC20Token_0x95ad.sol,CTAToken_0x9068.sol,66.95,16291,23553
Manyu_0x95af.sol,JasmyCoin_0x7420.sol,66.91,41221,18886
IMXToken_0xf57e.sol,BeamToken_0x62d0.sol,66.86,24860,86944
ZigCoin_0xb261.sol,WUFFFORCE_0x706e.sol,66.82,19009,50613
Uni_0x1f98.sol,Hifi_0x4b92.sol,66.68,23277,25480
JasmyCoin_0x7420.sol,DuskToken_0x940a.sol,66.67,18886,9892
BioToken_0xcb15.sol,MUSD_0xdd46.sol,66.66,72228,87500
JasmyCoin_0x7420.sol,WUFFFORCE_0x706e.sol,66.63,18886,50613
OrderToken_0xabd4.sol,PendlePrincipalToken_0x9db3.sol,66.58,23151,46049
PendlePrincipalToken_0x9db3.sol,CTAToken_0x9068.sol,66.57,46049,23553
TokenMintERC20Token_0x95ad.sol,WUFFFORCE_0x706e.sol,66.54,16291,50613
PowerLedger_0x5958.sol,OrbsToken_0xff56.sol,66.44,7202,11971
AdminUpgradableProxy_0x81d4.sol,TransparentUpgradeableProxy_0x1d68.sol,66.39,19096,43091
Token_0x21f5.sol,AnyoneProtocolToken_0xfeac.sol,66.37,14606,45903
ZRXToken_0xe41d.sol,PermittableToken_0xa882.sol,66.23,5225,33757
OrderToken_0xabd4.sol,TokenMintERC20Token_0x95ad.sol,66.21,23151,16291
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x3d90.sol,66.12,21582,35060
TokenMintERC20Token_0x95ad.sol,Open_0xa227.sol,66.12,16291,24861
ERC1155TL_0x9278.sol,ZtakingPool_0xf047.sol,65.98,152929,100918
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x0366.sol,65.96,21582,35070
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0xa129.sol,65.96,21582,35070
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x18cc.sol,65.96,21582,35097
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x7598.sol,65.96,21582,35070
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x2e51.sol,65.96,21582,35097
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0xec53.sol,65.96,21582,35070
FiatTokenProxy_0x1aba.sol,TransparentUpgradeableProxy_0x8be3.sol,65.96,21582,35070
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0x9ccc.sol,65.94,19096,22647
PendlePrincipalToken_0x9db3.sol,TetherUSD_0x3f69.sol,65.92,46049,25680
UUPSProxy_0x031d.sol,AdminUpgradableProxy_0x81d4.sol,65.86,24331,19096
JasmyCoin_0x7420.sol,FetchToken_0xaea4.sol,65.83,18886,42471
FixedToken_0xd441.sol,IMXToken_0xf57e.sol,65.82,17919,24860
PepeToken_0x6982.sol,WUFFFORCE_0x706e.sol,65.76,20169,50613
FF_0xfa1c.sol,AethirToken_0xbe0e.sol,65.72,150922,96318
SpotVault_0x7f86.sol,InfinexERC2771Forwarder_0x884d.sol,65.64,82921,69615
ENA_0x57e1.sol,BeamToken_0x62d0.sol,65.64,76453,86944
TGCToken_0x25b4.sol,ZigCoin_0xb261.sol,65.63,23522,19009
ERC1967Proxy_0xb773.sol,FiatTokenProxy_0x1aba.sol,65.61,26631,21582
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0xb007.sol,65.61,21582,26631
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0xee7a.sol,65.61,21582,26631
FiatTokenProxy_0x1aba.sol,ERC1967Proxy_0xebf6.sol,65.61,21582,26631
IMXToken_0xf57e.sol,Turbo_0xa359.sol,65.57,24860,21588
PendlePrincipalToken_0x9db3.sol,Open_0xa227.sol,65.54,46049,24861
Manyu_0x95af.sol,TokenMintERC20Token_0x95ad.sol,65.48,41221,16291
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0x2222.sol,65.47,19096,23429
AethirToken_0xbe0e.sol,Succinct_0x6bef.sol,65.45,96318,145962
AdminUpgradableProxy_0x81d4.sol,VaultProxy_0x0e60.sol,65.36,19096,25499
InitializableAdminUpgradeabilityProxy_0x7fc6.sol,Turbo_0xa359.sol,65.25,47187,21588
PepeToken_0x6982.sol,IMXToken_0xf57e.sol,65.21,20169,24860
ERC1155TL_0x9278.sol,AethirToken_0xbe0e.sol,65.19,152929,96318
TokenMintERC20Token_0x95ad.sol,TetherUSD_0x3f69.sol,65.14,16291,25680
UXLINKToken_0x3991.sol,DSTRXToken_0xb841.sol,65.13,120137,189830
Solver_0xae68.sol,RelayRouterV3_0xb92f.sol,65.09,166137,56689
BioToken_0xcb15.sol,BTR_0x6c76.sol,65.08,72228,187609
PepeToken_0x6982.sol,WrappedReact_0x8171.sol,65.01,20169,29036
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0x7714.sol,65.0,19096,23309
ERC1967Proxy_0x58d9.sol,AdminUpgradableProxy_0x81d4.sol,65.0,23725,19096
AdminUpgradableProxy_0x81d4.sol,ERC1967Proxy_0xf4e1.sol,65.0,19096,23725
InitializableAdminUpgradeabilityProxy_0x7fc6.sol,NipponIdolToken_0x8ca3.sol,64.95,47187,21388
WUFFFORCE_0x706e.sol,Turbo_0xa359.sol,64.94,50613,21588
VraToken_0xf411.sol,BeamToken_0x62d0.sol,64.91,69366,86944
SynFuturesToken_0x6e15.sol,BeamToken_0x62d0.sol,64.87,67820,86944
ZigCoin_0xb261.sol,FetchToken_0xaea4.sol,64.81,19009,42471
FixedToken_0xd441.sol,WUFFFORCE_0x706e.sol,64.71,17919,50613
Token_0x21f5.sol,TetherUSD_0x3f69.sol,64.66,14606,25680
RangoDiamond_0x6946.sol,LiFiDiamond_0x1231.sol,64.64,14855,36513
MUSD_0xdd46.sol,DSTRXToken_0xb841.sol,64.61,87500,189830
FreaksMutation_0x041e.sol,DSTRXToken_0xb841.sol,64.61,195718,189830
LayerZeroToken_0x6985.sol,ReceiveUln302_0xc02a.sol,64.58,132197,42833
AethirToken_0xbe0e.sol,Open_0xa227.sol,64.56,96318,24861
DelegationManager_0xdb9b.sol,DSTRXToken_0xb841.sol,64.56,149351,189830
WrappedReact_0x8171.sol,AltLayerToken_0x8457.sol,64.5,29036,90352
LayerZeroToken_0x6985.sol,DVN_0xa59b.sol,64.44,132197,109056
DVN_0x589d.sol,LayerZeroToken_0x6985.sol,64.44,109056,132197
FixedToken_0xd441.sol,AethirToken_0xbe0e.sol,64.43,17919,96318
AethirToken_0xbe0e.sol,CTAToken_0x9068.sol,64.37,96318,23553
AethirToken_0xbe0e.sol,TetherUSD_0x3f69.sol,64.37,96318,25680
WrappedReact_0x8171.sol,SimpleToken_0x4d22.sol,64.36,29036,16736
TGCToken_0x25b4.sol,JasmyCoin_0x7420.sol,64.36,23522,18886
ZEROBASE_0xfab9.sol,DVN_0xa59b.sol,64.31,139863,109056
Chain_0xa2cd.sol,TokenMintERC20Token_0x95ad.sol,64.31,23886,16291
ZEROBASE_0xfab9.sol,DVN_0x589d.sol,64.31,139863,109056
AethirToken_0xbe0e.sol,BeamToken_0x62d0.sol,64.24,96318,86944
WrappedReact_0x8171.sol,AnyoneProtocolToken_0xfeac.sol,64.23,29036,45903
Permit2Proxy_0x89c6.sol,ZtakingPool_0xf047.sol,64.2,151070,100918
RedSnwapper_0xac4c.sol,LidoExecutionLayerRewardsVault_0x388c.sol,64.18,23352,24542
NexiraToken_0xe387.sol,MetaMorphoV1_1_0x31a5.sol,64.08,164963,260053
NexiraToken_0xe387.sol,MetaMorphoV1_1_0x9b5e.sol,64.08,164963,260053
WUFFFORCE_0x706e.sol,SimpleToken_0x4d22.sol,64.05,50613,16736
MocaToken_0xf944.sol,CTAToken_0x9068.sol,64.05,48231,23553
OrderToken_0xabd4.sol,AethirToken_0xbe0e.sol,64.03,23151,96318
OrderToken_0xabd4.sol,MocaToken_0xf944.sol,63.97,23151,48231
ZamaERC20_0xa12c.sol,SpotVault_0x7f86.sol,63.97,203390,82921
TetherToken_0xdac1.sol,ArcBlockToken_0xb98d.sol,63.94,14442,8700
AethirToken_0xbe0e.sol,DVN_0xa59b.sol,63.93,96318,109056
DVN_0x589d.sol,AethirToken_0xbe0e.sol,63.93,109056,96318
MocaToken_0xf944.sol,Open_0xa227.sol,63.92,48231,24861
AltLayerToken_0x8457.sol,DVN_0x589d.sol,63.91,90352,109056
PepeToken_0x6982.sol,InitializableAdminUpgradeabilityProxy_0x7fc6.sol,63.91,20169,47187
AltLayerToken_0x8457.sol,DVN_0xa59b.sol,63.91,90352,109056
Manyu_0x95af.sol,SimpleToken_0x4d22.sol,63.89,41221,16736
WrappedReact_0x8171.sol,TGCToken_0x25b4.sol,63.82,29036,23522
VraToken_0xf411.sol,PolygonEcosystemToken_0x455e.sol,63.81,69366,103575
InitializableERC20_0x79d8.sol,ZigCoin_0xb261.sol,63.78,3943,19009
ZamaERC20_0xa12c.sol,MetaMorphoV1_1_0x9b5e.sol,63.75,203390,260053
ZamaERC20_0xa12c.sol,MetaMorphoV1_1_0x31a5.sol,63.75,203390,260053
WrappedReact_0x8171.sol,MUSD_0xdd46.sol,63.71,29036,87500
HOKK_0x4f2c.sol,JasmyCoin_0x7420.sol,63.71,13277,18886
Solver_0xae68.sol,RelayDepository_0x4cd0.sol,63.7,166137,115957
Manyu_0x95af.sol,Turbo_0xa359.sol,63.69,41221,21588
ZamaERC20_0xa12c.sol,ERC1155TL_0x9278.sol,63.69,203390,152929
FixedToken_0xd441.sol,Manyu_0x95af.sol,63.68,17919,41221
MUSD_0xdd46.sol,DVN_0xa59b.sol,63.65,87500,109056
DVN_0x589d.sol,MUSD_0xdd46.sol,63.65,109056,87500
LidoExecutionLayerRewardsVault_0x388c.sol,CustodialWalletFactoryV2_0x5b61.sol,63.6,24542,61675
ENA_0x57e1.sol,Open_0xa227.sol,63.57,76453,24861
ENA_0x57e1.sol,TetherUSD_0x3f69.sol,63.52,76453,25680
SynFuturesToken_0x6e15.sol,UXLINKToken_0x3991.sol,63.51,67820,120137
AethirToken_0xbe0e.sol,Turbo_0xa359.sol,63.5,96318,21588
TokenMintERC20Token_0x95ad.sol,TGCToken_0x25b4.sol,63.49,16291,23522
SynFuturesToken_0x6e15.sol,DSTRXToken_0xb841.sol,63.46,67820,189830
UXLINKToken_0x3991.sol,BeamToken_0x62d0.sol,63.42,120137,86944
DVN_0x589d.sol,PolygonEcosystemToken_0x455e.sol,63.41,109056,103575
DVN_0xa59b.sol,PolygonEcosystemToken_0x455e.sol,63.41,109056,103575
WUFFFORCE_0x706e.sol,NipponIdolToken_0x8ca3.sol,63.36,50613,21388
TokenMintERC20Token_0x95ad.sol,FetchToken_0xaea4.sol,63.35,16291,42471
TetherUSD_0x3f69.sol,CustodialWalletFactoryV2_0x5b61.sol,63.34,25680,61675
Chain_0xa2cd.sol,DuskToken_0x940a.sol,63.34,23886,9892
InfinexERC2771Forwarder_0x884d.sol,ERC1155TL_0x9278.sol,63.28,69615,152929
DVN_0x589d.sol,ZtakingPool_0xf047.sol,63.25,109056,100918
InitializableERC20_0x79d8.sol,JasmyCoin_0x7420.sol,63.25,3943,18886
DVN_0xa59b.sol,ZtakingPool_0xf047.sol,63.25,109056,100918
PepeToken_0x6982.sol,Manyu_0x95af.sol,63.16,20169,41221
ZEROBASE_0xfab9.sol,ReceiveUln302_0xc02a.sol,63.16,139863,42833
FreaksMutation_0x041e.sol,AltLayerToken_0x8457.sol,63.11,195718,90352
MocaToken_0xf944.sol,TetherUSD_0x3f69.sol,63.08,48231,25680
AethirToken_0xbe0e.sol,NipponIdolToken_0x8ca3.sol,63.08,96318,21388
WLD_0x163f.sol,ZigCoin_0xb261.sol,63.06,29701,19009
HOKK_0x4f2c.sol,ZigCoin_0xb261.sol,63.03,13277,19009
ENA_0x57e1.sol,CTAToken_0x9068.sol,62.98,76453,23553
Token_0x21f5.sol,CTAToken_0x9068.sol,62.96,14606,23553
LinkToken_0x5149.sol,TetherToken_0xdac1.sol,62.9,8808,14442
ENA_0x57e1.sol,DSTRXToken_0xb841.sol,62.86,76453,189830
OptimizedTransparentUpgradeableProxy_0x902f.sol,TransparentUpgradeableProxy_0xf668.sol,62.85,17846,40127
OptimizedTransparentUpgradeableProxy_0x902f.sol,ERC1967Proxy_0xfaf1.sol,62.85,17846,40127
OptimizedTransparentUpgradeableProxy_0x902f.sol,ERC1967Proxy_0x46ea.sol,62.85,17846,40127
LidoExecutionLayerRewardsVault_0x388c.sol,Bundler3_0x6566.sol,62.83,24542,30981
ENA_0x57e1.sol,UXLINKToken_0x3991.sol,62.72,76453,120137
SpotVault_0x7f86.sol,NexiraToken_0xe387.sol,62.71,82921,164963
Token_0x21f5.sol,Open_0xa227.sol,62.62,14606,24861
MetaMorphoV1_1_0x9b5e.sol,BTR_0x6c76.sol,62.57,260053,187609
MetaMorphoV1_1_0x31a5.sol,BTR_0x6c76.sol,62.57,260053,187609
ENA_0x57e1.sol,OrderToken_0xabd4.sol,62.55,76453,23151
ENA_0x57e1.sol,FixedToken_0xd441.sol,62.52,76453,17919
HOKK_0x4f2c.sol,TokenMintERC20Token_0x95ad.sol,62.51,13277,16291
ZigCoin_0xb261.sol,AnyoneProtocolToken_0xfeac.sol,62.51,19009,45903
ENA_0x57e1.sol,DVN_0xa59b.sol,62.5,76453,109056
ENA_0x57e1.sol,DVN_0x589d.sol,62.5,76453,109056
TokenMintERC20Token_0x95ad.sol,AnyoneProtocolToken_0xfeac.sol,62.45,16291,45903
TransparentUpgradeableProxy_0x1a88.sol,LidoExecutionLayerRewardsVault_0x388c.sol,62.43,25143,24542
AethirToken_0xbe0e.sol,SimpleToken_0x4d22.sol,62.42,96318,16736
AethirToken_0xbe0e.sol,LidoExecutionLayerRewardsVault_0x388c.sol,62.4,96318,24542
HOKK_0x4f2c.sol,WUFFFORCE_0x706e.sol,62.33,13277,50613
IMXToken_0xf57e.sol,PolygonEcosystemToken_0x455e.sol,62.31,24860,103575
SpotVault_0x7f86.sol,Permit2Proxy_0x89c6.sol,62.29,82921,151070
AethirToken_0xbe0e.sol,TokenMintERC20Token_0x95ad.sol,62.23,96318,16291
ENA_0x57e1.sol,Turbo_0xa359.sol,62.22,76453,21588
TokenMintERC20Token_0x95ad.sol,WLD_0x163f.sol,62.2,16291,29701
WUFFFORCE_0x706e.sol,Token_0x21f5.sol,62.16,50613,14606
